num_expediente,fecha,hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S000209,2025-01-02,11:10:00,CALL. GONZALO LOPEZ,11,CARABANCHEL,Colisión lateral,,Turismo,Conductor,De 70 a 74 años,Hombre,,Desconocido,438048,4470874,false,false
2025S000210,2025-01-02,09:50:00,PASEO. PRADO,1,CENTRO,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441071,4474150,false,false
2025S000210,2025-01-02,09:50:00,PASEO. PRADO,1,CENTRO,Colisión lateral,Despejado,Motocicleta > 125cc,Pasajero,De 15 a 17 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,441071,4474150,false,false
2025S000210,2025-01-02,09:50:00,PASEO. PRADO,1,CENTRO,Colisión lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,441071,4474150,false,false
2025S000215,2025-01-02,11:05:00,CALL. MENDEZ ALVARO / CALL. RETAMA,13,PUENTE DE VALLECAS,Alcance,Despejado,Furgoneta,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,442543,4471570,false,false
2025S000215,2025-01-02,11:05:00,CALL. MENDEZ ALVARO / CALL. RETAMA,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442543,4471570,false,false
2025S000217,2025-01-02,12:25:00,PASEO. LA HABANA / CALL. INFANTA MARIA TERESA,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442038,4478402,false,false
2025S000217,2025-01-02,12:25:00,PASEO. LA HABANA / CALL. INFANTA MARIA TERESA,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,442038,4478402,false,false
2025S000218,2025-01-02,11:45:00,CALL. ARGENSOLA,1,CENTRO,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441061,4475212,false,false
2025S000218,2025-01-02,11:45:00,CALL. ARGENSOLA,1,CENTRO,Colisión lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,441061,4475212,false,false
2025S000229,2025-01-02,11:46:00,CALL. COLEGIATA,1,CENTRO,Colisión lateral,,Motocicleta > 125cc,Conductor,De 35 a 39 años,Hombre,,Desconocido,440018,4473856,false,false
2025S000229,2025-01-02,11:46:00,CALL. COLEGIATA,1,CENTRO,Colisión lateral,,Turismo,Conductor,De 50 a 54 años,Hombre,,Desconocido,440018,4473856,false,false
2025S000230,2025-01-02,12:55:00,CALL. ALTO DEL RETIRO,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,,Desconocido,449129,4468952,false,false
2025S000230,2025-01-02,12:55:00,CALL. ALTO DEL RETIRO,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,,Desconocido,449129,4468952,false,false
2025S000233,2025-01-02,12:40:00,PLAZA DEL CARMEN 2,1,CENTRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,,Desconocido,440326,4474488,false,false
2025S000234,2025-01-02,14:10:00,GTA. YUCATAN / CALL. PEONIAS,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,446875,4478031,false,false
2025S000234,2025-01-02,14:10:00,GTA. YUCATAN / CALL. PEONIAS,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,1,Atención en urgencias sin posterior ingreso,446875,4478031,false,false
2025S000236,2025-01-02,12:25:00,AVDA. LA GAVIA / CALL. LA ADRADA,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447974,4469184,false,false
2025S000236,2025-01-02,12:25:00,AVDA. LA GAVIA / CALL. LA ADRADA,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,447974,4469184,false,false
2025S000237,2025-01-02,15:25:00,AVDA. CIUDAD DE BARCELONA,3,RETIRO,Alcance,,Motocicleta hasta 125cc,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,442702,4472531,false,false
2025S000237,2025-01-02,15:25:00,AVDA. CIUDAD DE BARCELONA,3,RETIRO,Alcance,,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,442702,4472531,false,false
2025S000237,2025-01-02,15:25:00,AVDA. CIUDAD DE BARCELONA,3,RETIRO,Alcance,,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,442702,4472531,false,false
2025S000237,2025-01-02,15:25:00,AVDA. CIUDAD DE BARCELONA,3,RETIRO,Alcance,,Turismo,Pasajero,De 60 a 64 años,Mujer,,Desconocido,442702,4472531,false,false
2025S000238,2025-01-02,14:20:00,CALL. DOCTOR ESQUERDO,4,SALAMANCA,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,443272,4474941,false,false
2025S000238,2025-01-02,14:20:00,CALL. DOCTOR ESQUERDO,4,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,443272,4474941,false,false
2025S000247,2025-01-02,15:45:00,CALL. EMILIO MUÑOZ / CALL. RUFINO GONZALEZ,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,447035,4476076,false,false
2025S000247,2025-01-02,15:45:00,CALL. EMILIO MUÑOZ / CALL. RUFINO GONZALEZ,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Furgoneta,Pasajero,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,447035,4476076,false,false
2025S000247,2025-01-02,15:45:00,CALL. EMILIO MUÑOZ / CALL. RUFINO GONZALEZ,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447035,4476076,false,false
2025S000252,2025-01-02,15:55:00,CALL. NUESTRA SEÑORA DE VALVERDE,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,,Turismo,Conductor,De 30 a 34 años,Hombre,,Desconocido,441868,4483995,false,false
2025S000252,2025-01-02,15:55:00,CALL. NUESTRA SEÑORA DE VALVERDE,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,441868,4483995,false,false
2025S000276,2025-01-02,18:43:00,CALL. JOSE DEL PINO,17,VILLAVERDE,Colisión lateral,,Furgoneta,Conductor,De 25 a 29 años,Hombre,,Desconocido,441702,4466966,false,false
2025S000276,2025-01-02,18:43:00,CALL. JOSE DEL PINO,17,VILLAVERDE,Colisión lateral,,Motocicleta > 125cc,Conductor,De 40 a 44 años,Hombre,,Desconocido,441702,4466966,false,false
2025S000277,2025-01-02,15:50:00,CALL. ALCALA / CALL. VALENTIN BEATO,20,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,,Desconocido,446711,4476837,false,false
2025S000277,2025-01-02,15:50:00,CALL. ALCALA / CALL. VALENTIN BEATO,20,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Turismo,Conductor,Más de 74 años,Hombre,,Desconocido,446711,4476837,false,false
2025S000277,2025-01-02,15:50:00,CALL. ALCALA / CALL. VALENTIN BEATO,20,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Turismo,Pasajero,De 70 a 74 años,Mujer,,Desconocido,446711,4476837,false,false
2025S000278,2025-01-02,15:45:00,AUTOV. M-30,2,ARGANZUELA,Alcance,Despejado,Furgoneta,Conductor,De 40 a 44 años,Hombre,,Desconocido,442073,4470736,false,false
2025S000278,2025-01-02,15:45:00,AUTOV. M-30,2,ARGANZUELA,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,,Desconocido,442073,4470736,false,false
2025S000279,2025-01-02,19:12:00,CALL. LUIS DE HOYOS SAINZ,14,MORATALAZ,Atropello a persona,Despejado,Turismo,Conductor,De 65 a 69 años,Mujer,14,Sin asistencia sanitaria,445816,4472952,false,false
2025S000279,2025-01-02,19:12:00,CALL. LUIS DE HOYOS SAINZ,14,MORATALAZ,Atropello a persona,Despejado,Turismo,Peatón,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,445816,4472952,false,false
2025S000284,2025-01-02,19:00:00,CALL. ALGODONALES,6,TETUÁN,Alcance,Despejado,Furgoneta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,440462,4479168,false,false
2025S000284,2025-01-02,19:00:00,CALL. ALGODONALES,6,TETUÁN,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,440462,4479168,false,false
2025S000294,2025-01-02,19:25:00,CALL. CALAMINA,17,VILLAVERDE,Atropello a persona,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,439568,4466467,false,false
2025S000294,2025-01-02,19:25:00,CALL. CALAMINA,17,VILLAVERDE,Atropello a persona,Despejado,Turismo,Peatón,De 60 a 64 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439568,4466467,false,false
2025S000300,2025-01-02,18:55:00,AVDA. MIGUEL DELIBES / CALL. JOSE ESCOBAR Y SALIENTE,19,VICÁLVARO,Alcance,Despejado,Furgoneta,Conductor,Desconocido,Desconocido,,Desconocido,452342,4472944,false,false
2025S000300,2025-01-02,18:55:00,AVDA. MIGUEL DELIBES / CALL. JOSE ESCOBAR Y SALIENTE,19,VICÁLVARO,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 35 a 39 años,Mujer,2,Ingreso inferior o igual a 24 horas,452342,4472944,false,false
2025S000300,2025-01-02,18:55:00,AVDA. MIGUEL DELIBES / CALL. JOSE ESCOBAR Y SALIENTE,19,VICÁLVARO,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,452342,4472944,false,false
2025S000305,2025-01-02,19:30:00,CALL. ADOLFO BIOY CASARES,18,VILLA DE VALLECAS,Colisión lateral,Despejado,Furgoneta,Conductor,De 35 a 39 años,Hombre,,Desconocido,449130,4468898,false,false
2025S000305,2025-01-02,19:30:00,CALL. ADOLFO BIOY CASARES,18,VILLA DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,449130,4468898,false,false
2025S000306,2025-01-02,18:30:00,CALL. ALCALA,4,SALAMANCA,Colisión múltiple,Despejado,Turismo,Conductor,De 18 a 20 años,Mujer,,Desconocido,443443,4475591,false,false
2025S000306,2025-01-02,18:30:00,CALL. ALCALA,4,SALAMANCA,Colisión múltiple,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,,Desconocido,443443,4475591,false,false
2025S000306,2025-01-02,18:30:00,CALL. ALCALA,4,SALAMANCA,Colisión múltiple,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,,Desconocido,443443,4475591,false,false
2025S000306,2025-01-02,18:30:00,CALL. ALCALA,4,SALAMANCA,Colisión múltiple,Despejado,Turismo,Pasajero,De 65 a 69 años,Mujer,,Desconocido,443443,4475591,false,false
2025S000311,2025-01-02,20:10:00,RONDA. ATOCHA,2,ARGANZUELA,Caída,Despejado,Autobús articulado,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,441086,4473191,false,false
2025S000311,2025-01-02,20:10:00,RONDA. ATOCHA,2,ARGANZUELA,Caída,Despejado,Autobús articulado,Pasajero,De 70 a 74 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441086,4473191,false,false
2025S000313,2025-01-02,20:55:00,AVDA. PLANETARIO,2,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,De 30 a 34 años,Mujer,,Desconocido,442273,4471812,false,false
2025S000313,2025-01-02,20:55:00,AVDA. PLANETARIO,2,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Furgoneta,Pasajero,Menor de 5 años,Hombre,,Desconocido,442273,4471812,false,false
2025S000313,2025-01-02,20:55:00,AVDA. PLANETARIO,2,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,Desconocido,442273,4471812,false,false
2025S000313,2025-01-02,20:55:00,AVDA. PLANETARIO,2,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,De 40 a 44 años,Mujer,,Desconocido,442273,4471812,false,false
2025S000374,2025-01-02,21:30:00,CALL. ARROYO FONTARRON / AUTOV. A-3,14,MORATALAZ,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 60 a 64 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,445769,4471790,false,false
2025S000374,2025-01-02,21:30:00,CALL. ARROYO FONTARRON / AUTOV. A-3,14,MORATALAZ,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,445769,4471790,false,false
2025S000397,2025-01-02,22:50:00,CALL. JOSE DEL HIERRO,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 25 a 29 años,Hombre,,Desconocido,445491,4476871,false,false
2025S000397,2025-01-02,22:50:00,CALL. JOSE DEL HIERRO,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,,Desconocido,445491,4476871,false,false
2025S000398,2025-01-02,00:15:00,CALL. GINZO DE LIMIA / CALL. SINESIO DELGADO,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440459,4480599,false,false
2025S000398,2025-01-02,00:15:00,CALL. GINZO DE LIMIA / CALL. SINESIO DELGADO,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,440459,4480599,false,false
2025S000398,2025-01-02,00:15:00,CALL. GINZO DE LIMIA / CALL. SINESIO DELGADO,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,440459,4480599,false,false
2025S000398,2025-01-02,00:15:00,CALL. GINZO DE LIMIA / CALL. SINESIO DELGADO,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440459,4480599,false,false
2025S000398,2025-01-02,00:15:00,CALL. GINZO DE LIMIA / CALL. SINESIO DELGADO,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440459,4480599,false,false
2025S000398,2025-01-02,00:15:00,CALL. GINZO DE LIMIA / CALL. SINESIO DELGADO,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440459,4480599,false,false
2025S000411,2025-01-02,21:50:00,CALL. ALCALA / FUENT. CIBELES,1,CENTRO,Alcance,,Cuadriciclo no ligero,Conductor,De 25 a 29 años,Hombre,,Desconocido,440973,4474482,false,false
2025S000411,2025-01-02,21:50:00,CALL. ALCALA / FUENT. CIBELES,1,CENTRO,Alcance,,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,440973,4474482,false,false
2025S000412,2025-01-02,22:40:00,AVDA. DAROCA,15,CIUDAD LINEAL,Colisión frontal,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,446539,4474363,false,false
2025S000412,2025-01-02,22:40:00,AVDA. DAROCA,15,CIUDAD LINEAL,Colisión frontal,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,446539,4474363,false,false
2025S000416,2025-01-02,12:50:00,CALL. CARPIO Y TORTA / CALL. PRADO MERINERO,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,,Desconocido,435958,4468478,false,false
2025S000416,2025-01-02,12:50:00,CALL. CARPIO Y TORTA / CALL. PRADO MERINERO,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,,Desconocido,435958,4468478,false,false
2025S000416,2025-01-02,12:50:00,CALL. CARPIO Y TORTA / CALL. PRADO MERINERO,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,435958,4468478,false,false
2025S000416,2025-01-02,12:50:00,CALL. CARPIO Y TORTA / CALL. PRADO MERINERO,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 25 a 29 años,Hombre,,Desconocido,435958,4468478,false,false
2025S000432,2025-01-02,11:00:00,GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD / AUTOV. M-11,21,BARAJAS,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,,Desconocido,450584,4479818,false,false
2025S000432,2025-01-02,11:00:00,GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD / AUTOV. M-11,21,BARAJAS,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,,Desconocido,450584,4479818,false,false
2025S000432,2025-01-02,11:00:00,GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD / AUTOV. M-11,21,BARAJAS,Alcance,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,,Desconocido,450584,4479818,false,false
2025S024458,2025-01-02,10:13:00,PLAZA. TORCUATO FERNANDEZ MIRANDA,8,FUENCARRAL-EL PARDO,Otro,,Turismo,Conductor,De 30 a 34 años,Mujer,,Desconocido,439053,4483031,false,false
2025S024458,2025-01-02,10:13:00,PLAZA. TORCUATO FERNANDEZ MIRANDA,8,FUENCARRAL-EL PARDO,Otro,,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,439053,4483031,false,false
2025S000414,2025-01-03,05:01:00,CALL. EDUARDO BARREIROS,17,VILLAVERDE,Alcance,,Camión rígido,Conductor,De 50 a 54 años,Mujer,,Desconocido,440354,4467830,false,false
2025S000414,2025-01-03,05:01:00,CALL. EDUARDO BARREIROS,17,VILLAVERDE,Alcance,,Turismo,Conductor,De 25 a 29 años,Hombre,,Desconocido,440354,4467830,false,false
2025S000415,2025-01-03,05:30:00,CALL. CARRANZA,1,CENTRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,,Desconocido,440205,4475664,false,false
2025S000415,2025-01-03,05:30:00,CALL. CARRANZA,1,CENTRO,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,De 18 a 20 años,Hombre,,Desconocido,440205,4475664,false,false
2025S000417,2025-01-03,06:45:00,CTRA. VILLAVERDE A VALLECAS,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Motocicleta hasta 125cc,Conductor,Desconocido,Desconocido,,Desconocido,444443,4468640,false,false
2025S000417,2025-01-03,06:45:00,CTRA. VILLAVERDE A VALLECAS,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Todo terreno,Conductor,De 25 a 29 años,Hombre,,Desconocido,444443,4468640,false,false
2025S000417,2025-01-03,06:45:00,CTRA. VILLAVERDE A VALLECAS,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,444443,4468640,false,false
2025S000418,2025-01-03,08:15:00,CALL. O'DONNELL,4,SALAMANCA,Atropello a persona,Despejado,Motocicleta > 125cc,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,442673,4474769,false,false
2025S000418,2025-01-03,08:15:00,CALL. O'DONNELL,4,SALAMANCA,Atropello a persona,Despejado,Motocicleta > 125cc,Pasajero,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,442673,4474769,false,false
2025S000418,2025-01-03,08:15:00,CALL. O'DONNELL,4,SALAMANCA,Atropello a persona,Despejado,Motocicleta > 125cc,Peatón,Más de 74 años,Hombre,3,Ingreso superior a 24 horas,442673,4474769,false,false
2025S000419,2025-01-03,07:00:00,CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA,14,MORATALAZ,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444431,4473554,false,false
2025S000419,2025-01-03,07:00:00,CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA,14,MORATALAZ,Alcance,Despejado,Todo terreno,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,444431,4473554,false,false
2025S000420,2025-01-03,09:10:00,RONDA. ATOCHA,2,ARGANZUELA,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,441196,4473260,false,false
2025S000420,2025-01-03,09:10:00,RONDA. ATOCHA,2,ARGANZUELA,Caída,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,441196,4473260,,false
2025S000433,2025-01-03,10:00:00,CALL. ALCALA / CALL. ARGENTINA,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,,Desconocido,444968,4476028,false,false
2025S000433,2025-01-03,10:00:00,CALL. ALCALA / CALL. ARGENTINA,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,Más de 74 años,Hombre,,Desconocido,444968,4476028,false,false
2025S000445,2025-01-03,11:00:00,AVDA. PIO XII,5,CHAMARTÍN,Colisión múltiple,Nublado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,442789,4479762,false,false
2025S000445,2025-01-03,11:00:00,AVDA. PIO XII,5,CHAMARTÍN,Colisión múltiple,Nublado,Turismo,Conductor,De 45 a 49 años,Hombre,,Desconocido,442789,4479762,false,false
2025S000445,2025-01-03,11:00:00,AVDA. PIO XII,5,CHAMARTÍN,Colisión múltiple,Nublado,Turismo,Conductor,Más de 74 años,Mujer,14,Sin asistencia sanitaria,442789,4479762,false,false
2025S000445,2025-01-03,11:00:00,AVDA. PIO XII,5,CHAMARTÍN,Colisión múltiple,Nublado,Turismo,Pasajero,De 40 a 44 años,Mujer,,Desconocido,442789,4479762,false,false
2025S000445,2025-01-03,11:00:00,AVDA. PIO XII,5,CHAMARTÍN,Colisión múltiple,Nublado,Turismo,Pasajero,Más de 74 años,Mujer,,Desconocido,442789,4479762,false,false
2025S000452,2025-01-03,11:00:00,AVDA. GRAN VIA DE VILLAVERDE / AVDA. ANDALUCIA,17,VILLAVERDE,Alcance,Despejado,Furgoneta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,441141,4466419,false,false
2025S000452,2025-01-03,11:00:00,AVDA. GRAN VIA DE VILLAVERDE / AVDA. ANDALUCIA,17,VILLAVERDE,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,441141,4466419,false,false
2025S000456,2025-01-03,11:15:00,CALL. ARROYO DE LA MEDIA LEGUA / AUTOV. M-23,14,MORATALAZ,Solo salida de la vía,,Furgoneta,Conductor,De 60 a 64 años,Hombre,,Desconocido,445136,4474054,false,false
2025S000456,2025-01-03,11:15:00,CALL. ARROYO DE LA MEDIA LEGUA / AUTOV. M-23,14,MORATALAZ,Solo salida de la vía,,Furgoneta,Pasajero,De 25 a 29 años,Hombre,,Desconocido,445136,4474054,false,false
2025S000469,2025-01-03,12:15:00,CALL. SAN MAXIMILIANO,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,De 45 a 49 años,Mujer,,Desconocido,444630,4475196,false,false
2025S000469,2025-01-03,12:15:00,CALL. SAN MAXIMILIANO,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,Desconocido,444630,4475196,false,false
